Ilham Aliyev	Q57371	1961	ALIVE	112	President of the Republic of Azerbaijan
Alizée	Q168012	1984	ALIVE	63	French pop singer
Musa al-Kazim	Q315031	745	799	41	seventh of the Twelve Imams (745–799 CE)
Maurice Allais	Q105962	1911	2010	63	French economist (1911–2010)
Ethan Allen	Q552007	1738	1789	26	American general, writer and philosopher (1738–1789)
Gracie Allen	Q255786	1895	1964	31	American actress and entertainer (1896–1964)
Paul Allen	Q162005	1953	2018	80	American businessman and philanthropist, co-founder of Microsoft (1953–2018)
Richard Allen (bishop)	Q2567590	1760	1831	15	American minister, educator, writer (1760-1831)
Steve Allen	Q553276	1921	2000	27	American actor, comedian, musician and presenter (1921–2000)
Tim Allen	Q208408	1953	ALIVE	66	American actor and comedian
Tony Allen (musician)	Q1371393	1940	2020	23	Nigerian drummer and composer (1940–2020)
Edmund Allenby, 1st Viscount Allenby	Q334846	1861	1936	37	British Army general (1861-1936)
Isabel Allende	Q83566	1942	ALIVE	76	Chilean writer
Edward Alleyn	Q560455	1566	1626	20	English actor (1566–1626)
Lawrence Alma-Tadema	Q240526	1836	1912	47	Dutch-born British painter (1836–1912)
Diego de Almagro	Q207668	1475	1538	47	Spanish conquistador
Almanzor	Q334861	938	1010	38	Arab Andalusian military leader and statesman (c.938-1002)
Almaz Ayana	Q2839100	1991	ALIVE	39	Ethiopian distance runner
Francisco de Almeida	Q337066	1450	1510	42	Portuguese nobleman and soldier
June Almeida	Q6312196	1930	2007	26	British virologist
Pedro Almodóvar	Q55171	1949	ALIVE	81	Spanish filmmaker (born 1949)
Alicia Alonso	Q236013	1920	2019	38	Cuban prima ballerina assoluta and choreographer (1920-2019)
Ernesto Alonso	Q650877	1917	2007	17	Mexican film producer and telenovela creator (1917–2007)
Herb Alpert	Q344822	1935	ALIVE	32	American trumpeter and recording industry executive (born 1935)
William Alston	Q125879	1921	2009	20	American Christian philosopher (1921–2009)
Ignacio Manuel Altamirano	Q572655	1834	1893	24	Mexican writer, journalist, teacher and politician (1834-1893)
Louis Althusser	Q184169	1918	1990	66	French Marxist philosopher (1918–1990)
Robert Altman	Q55163	1925	2006	65	American filmmaker (1925–2006)
Pedro de Alvarado	Q210900	1486	1541	46	Spanish conquistador, explorer and condottiero
Manuel Álvarez Bravo	Q712262	1902	2002	21	Mexican photographer (1902–2002)
Luis Walter Alvarez	Q178344	1911	1988	76	American experimental physicist, inventor, and professor (1911–1988)
Luís Alves de Lima e Silva, Duke of Caxias	Q712089	1803	1880	25	Brazilian hero and politician (1803-1880)
Alvin and the Chipmunks	Q917295	UNKNOWN	ALIVE	33	fictional music group and media franchise
Alois Alzheimer	Q70530	1864	1915	63	German psychiatrist and neuropathologist (1864–1915)
Seku Amadu	Q837973	1776	1845	10	Founder/ Massina empire
Amakusa Shirō	Q452628	1621	1638	21	leader of the Shimabara Rebellion
Amanitore	Q257004	30	80	25	queen of the ancient Kushitic Kingdom of Meroë or Nubia
Hiroshi Amano	Q11443689	1960	ALIVE	69	Japanese doctor of engineering and physicist (1960-), 2014 Nobel laureate in Physics
Christiane Amanpour	Q236939	1958	ALIVE	52	English-Iranian news anchor and international correspondent
Tarsila do Amaral	Q466627	1886	1973	25	Brazilian painter (1886-1973)
Francisco Xavier do Amaral	Q731840	1937	2012	25	Timorese (1937-2012)
Amasis II	Q312045	-610	-526	46	Egyptian pharaoh from 570 to 526 BC
Nicola Amati	Q453129	1596	1684	28	Italian luthier from Cremona
Carmen Amaya	Q242023	1918	1963	51	Spanish flamenco dancer and singer
Dhirubhai Ambani	Q468364	1932	2002	49	Indian business tycoon (1932–2002)
Mukesh Ambani	Q298547	1957	ALIVE	73	Indian businessman
Ambiorix	Q12847	UNKNOWN	-53	41	co-prince of the Eburones
Curtly Ambrose	Q3007862	1963	ALIVE	13	Antiguan former cricketer
Stephen E. Ambrose	Q443953	1936	2002	27	American historian and writer (1936–2002)
Gene Amdahl	Q62890	1922	2015	34	American physicist (1922-2015)
Don Ameche	Q310413	1908	1993	52	American actor (1908–1993)
A-Mei	Q713461	1972	ALIVE	23	Taiwanese singer and record producer
Amenemhat I	Q18771	UNKNOWN	-1965	47	Pharaoh of Egypt
Amenemhat III	Q19244	-1900	-1806	46	pharaoh of the Twelfth Dynasty of Egypt
Amenhotep I	Q157966	-1600	-1504	56	second Pharaoh of the Eighteenth dynasty of Egypt
Amenhotep II	Q158052	-1401	-1401	48	Egyptian Pharaoh of the 18th dynasty
Amenhotep III	Q42606	-1400	-1351	64	ninth Pharaoh of the Eighteenth dynasty of Egypt
John Amery	Q661562	1912	1945	14	British Nazi collaborator (1912–1945)
Aldrich Ames	Q452267	1941	2026	34	CIA analyst and Soviet spy (1941–2026)
Amha Selassie	Q470528	1916	1997	20	Emperor-in-exile of Ethiopia (1916–1997)
Jeffery Amherst, 1st Baron Amherst	Q335063	1717	1797	27	British Army officer (1717–1797)
Hafizullah Amin	Q63831	1929	1979	48	Afghan communist revolutionary, politician and teacher (1929–1979)
Yigal Amir	Q319029	1970	ALIVE	33	Israeli extremist and murder convict
Kingsley Amis	Q220078	1922	1995	53	English novelist, poet, critic and teacher (1922-1995)
Martin Amis	Q310176	1949	2023	49	British novelist
Jakob Ammann	Q124060	1644	1730	29	Swiss Brethren minister from whom the Amish received their name
Fernando Amorsolo	Q1943091	1892	1972	16	Filipino painter (1892-1972)
Amr ibn Kulthum	Q696929	526	600	16	Knight and the leader of the Taghlib tribe
Baba Amte	Q470135	1914	2008	29	Indian freedom fighter, social worker (1914–2008)
Namie Amuro	Q266676	1977	ALIVE	42	Japanese singer
Amyntas III of Macedon	Q313907	-450	-370	33	king of Macedonia from 393/2 to 370 BC
Amyrtaeus	Q318000	-500	-399	40	Egyptian Pharaoh from 404 to 399 BC
An Jung-geun	Q482413	1879	1910	30	Korean independence activist (1879–1910)
An Lushan	Q360559	703	757	37	Chinese general and emperor of Yan
An Dương Vương	Q1274690	-250	-207	17	king of Âu Lạc from 257 BC to 179 BC
Anacreon	Q213484	-570	-485	55	ancient Greek lyric poet, notable for his drinking songs and hymns
Chetan Anand (director)	Q720315	1921	1997	21	Hindi film producer, screenwriter and director (1915–1997)
Dev Anand	Q320115	1923	2011	44	Indian actor, producer, director
Mulk Raj Anand	Q732434	1905	2004	39	Indian English writer (1905–2004)
Viswanathan Anand	Q45747	1969	ALIVE	93	Indian chess grandmaster
Ananda Mahidol	Q248893	1925	1946	57	eighth monarch of Siam from the Chakri dynasty as Rama VIII
Paul Anastas	Q3898003	1962	ALIVE	9	American chemist
Albert Anastasia	Q706235	1902	1957	25	Italian-American Costa Nostra mobster
Anastasius I Dicorus	Q173470	430	518	61	Byzantine Emperor from 491 to 518
El Anatsui	Q1323876	1944	ALIVE	20	Ghanaian painter and sculptor (born 1944)
Anaxagoras	Q83041	-500	-428	81	5th-century BC Greek philosopher
Anaximander	Q42458	-620	-547	87	pre-Socratic Greek philosopher
Anaximenes of Miletus	Q80612	-585	-525	78	Greek Ionian Pre-Socratic philosopher (c.586–c.526 BC)
Carlo Ancelotti	Q174614	1959	ALIVE	80	Italian football player and manager
Khertek Anchimaa-Toka	Q291788	1912	2008	30	Tuvan politician, first non-royal female head of state
William Anders	Q19242	1933	2024	53	American astronaut and lunar explorer (1933–2024)
Anja Andersen	Q265646	1969	ALIVE	39	Danish handball player
Benedict Anderson	Q212993	1936	2015	50	American political scientist (1936-2015)
Carl David Anderson	Q169366	1905	1991	83	American physicist
Gillian Anderson	Q485298	1968	ALIVE	92	American actress (born 1968)
James Anderson (cricketer)	Q654375	1982	ALIVE	20	English cricketer
John Henry Anderson	Q3809328	1814	1874	8	Scottish magician (1814–1874)
Judith Anderson	Q230415	1897	1992	41	Australian stage and screen actress (1897–1992)
Laurie Anderson	Q235066	1947	ALIVE	44	American artist and musician (born 1947)
Marian Anderson	Q231923	1897	1993	54	African-American contralto (1897–1993)
Maxwell Anderson	Q432919	1888	1959	32	American playwright and writer (1888–1959)
Pamela Anderson	Q83325	1967	ALIVE	93	Canadian actress and model (born 1967)
Paul Thomas Anderson	Q25132	1970	ALIVE	53	American filmmaker (born 1970)
Philip W. Anderson	Q190770	1923	2020	69	American physicist (1923-2020)
Sherwood Anderson	Q233898	1876	1941	55	American writer (1876–1941)
Tom Anderson	Q1189725	1970	ALIVE	13	American internet entrepreneur
Wes Anderson	Q223687	1969	ALIVE	59	American filmmaker (born 1969)
Bibi Andersson	Q234921	1935	2019	49	Swedish actress (1935–2019)
Tadao Ando	Q208220	1941	ALIVE	52	Japanese architect (born 1941)
José Leandro Andrade	Q315814	1901	1957	46	Uruguayan footballer
Mário de Andrade	Q203623	1893	1945	33	Brazilian writer, musicologist and photographer (1893–1945)
Oswald de Andrade	Q561169	1890	1954	22	Brazilian poet, writer (1890–1954)
André the Giant	Q44368	1946	1993	47	French professional wrestler and actor (1946–1993)
Carl Andre	Q315348	1935	2024	35	American artist (1935-2024)
Marc Andreessen	Q62882	1971	ALIVE	36	American entrepreneur, investor, and software engineer
Isabella Andreini	Q2632451	1562	1604	20	Italian actress and writer
Giulio Andreotti	Q50005	1919	2013	78	Italian politician and statesman (1919–2013)
Mario Andretti	Q171312	1940	ALIVE	55	Italian-American racing driver (born 1940)
Michael Andretti	Q171519	1962	ALIVE	25	American racing driver
Andrew the Apostle	Q43399	-6	60	93	religious figure of the Christian faith
The Andrews Sisters	Q972398	UNKNOWN	ALIVE	33	American close harmony singing group
Charles McLean Andrews	Q472498	1863	1943	14	American historian (1863–1943)
Erin Andrews	Q2743544	1978	ALIVE	22	American sportscaster and television personality
Thomas Andrews	Q275937	1873	1912	41	British businessman and shipbuilder (1873–1912)
V. C. Andrews	Q275955	1923	1986	27	American novelist (1923–1986)
Leonid Andreyev	Q310866	1871	1919	47	Russian playwright, author and poet (1871–1919)
Andrianampoinimerina	Q218622	1745	1810	32	King of Imerina
Nikolai Andrianov	Q219309	1952	2011	42	Soviet-Russian artistic gymnast  (1952–2011)
Ivo Andrić	Q47561	1892	1975	93	Yugoslav novelist (1892–1975)
Livius Andronicus	Q193058	-280	-200	55	3rd-century BC Greco-Roman dramatist and epic poet
Yuri Andropov	Q44071	1914	1984	102	General Secretary of the Communist Party of the Soviet Union (1914–1984)
Jerzy Andrzejewski	Q347767	1909	1983	28	Polish author (1909–1983)
Buck Angel	Q958281	1962	ALIVE	24	American FtM pornographic actor
Victoria de los Ángeles	Q231608	1923	2005	32	Catalan/Spanish opera singer
Fra Angelico	Q5664	1400	1455	73	Italian Early Renaissance painter
Theo Angelopoulos	Q55168	1935	2012	49	Greek film director, screenwriter and film producer (1935–2012)
Anggun	Q221310	1974	ALIVE	148	Indonesian-born French singer-songwriter and television personality
Edward Angle	Q1292424	1855	1930	15	American dentist (1855–1930)
Kurt Angle	Q44453	1968	ALIVE	45	American professional wrestler and 1996 Olympic gold medalist
Kanhoji Angre	Q2728407	1669	1729	20	Maratha navy admiral
Anders Jonas Ångström	Q187258	1814	1874	65	Swedish physicist
Sofonisba Anguissola	Q236038	1531	1625	61	Italian painter (c.1532-1625)
Jennifer Aniston	Q32522	1969	ALIVE	107	American actress (born 1969)
Anitta (singer)	Q13476301	1993	ALIVE	38	Brazilian singer, songwriter, dancer and actress
Anjali (actress)	Q277703	1986	ALIVE	23	Indian actress
Augusto dos Anjos	Q769887	1884	1914	11	Brazilian poet and teacher (1884–1914)
Paul Anka	Q216563	1941	ALIVE	58	Canadian singer and actor
Anna of Russia	Q160165	1693	1740	73	The fourth Emperor of Russia (1730–1740)
Anne of Austria	Q151209	1601	1666	58	Queen, consort of Louis XIII, King of France, lived (1601-1666)
Anne, Queen of Great Britain	Q119702	1665	1714	89	Queen of Great Britain and Ireland from 1702 to 1714 (1665–1714)
Innokenty Annensky	Q25997	1855	1909	26	Russian poet, critic and translator (1855–1909)
Mary Anning	Q230491	1799	1843	61	British fossil collector and palaeontologist (1799–1847)
Hideaki Anno	Q23261	1960	ALIVE	36	Japanese animator, film director, businessman
Anonymous (hacker group)	Q10920	UNKNOWN	ALIVE	68	decentralized, internet-based protest movement which organizes cyber attacks and demonstrations for freedom and against various forms of grievance
Jean Anouilh	Q179025	1910	1987	59	French playwright (1910–1987)
Jacques Anquetil	Q221001	1934	1987	52	French cyclist (1934-1987)
Anousheh Ansari	Q17519	1966	ALIVE	58	Iranian-American engineer and entrepreneur
Aziz Ansari	Q369482	1983	ALIVE	37	American actor, stand-up comedian, screenwriter and director
Ottomar Anschütz	Q70995	1846	1907	24	German photographer and inventor (1846–1907)
G. E. M. Anscombe	Q229646	1919	2001	42	British analytic philosopher
Harry J. Anslinger	Q1389574	1892	1975	15	1st Commissioner of the Federal Bureau of Narcotics (1892-1975)
Cap Anson	Q1028466	1852	1922	15	American baseball player (1852–1922)
Antarah ibn Shaddad	Q771877	525	608	33	Arabian warrior and poet
Giannis Antetokounmpo	Q8991894	1994	ALIVE	59	Greek basketball player
George Antheil	Q137739	1900	1959	31	American avant-garde composer, pianist, author and inventor (1900–1959)
Anthemius of Tralles	Q298226	474	534	42	ancient Greek scientist and architect
Anthony the Great	Q170547	251	357	67	Egyptian Christian monk, hermit, and saint (died 356)
Marc Anthony	Q26625	1968	ALIVE	54	American singer (born 1968)
Antigonus II Gonatas	Q241386	-319	-239	37	king of Macedonia
Antiochus IV Epiphanes	Q3356	-215	-164	55	king of the Seleucid Empire (175–164 BC)
Antipater	Q204760	-397	-319	46	Macedonian general and regent
Antipope John XXIII	Q294599	1370	1419	49	Italian bishop; Pisan antipope (1410–1415)
Antisthenes	Q179149	-445	-365	62	Greek philosopher, founder of Cynicism (c.446–c.366 BCE)
Kathleen Antonelli	Q17520	1921	2006	32	Irish computer programmer (1921-2006)
Antonello da Messina	Q5594	1430	1479	57	Italian Renaissance painter (1430–1479)
Anthony of Padua	Q167477	1195	1231	72	Franciscan saint, Doctor of the Church (1195–1231)
Anwar Ibrahim	Q299574	1947	ALIVE	64	Prime Minister of Malaysia since 2022
Chairil Anwar	Q559017	1922	1949	29	Indonesian poet (1922–1949)
Joko Anwar	Q11036795	1976	ALIVE	12	Indonesian film director
Chris Anyanwu	Q1945914	1951	ALIVE	14	Nigerian politician
Chico Anysio	Q1789876	1931	2012	12	Brazilian actor and comedian (1931–2012)
Gloria Anzaldúa	Q3109110	1942	2004	26	Chicana cultural theory, feminist theory, and queer theory (1942-2004)
Eiji Aonuma	Q731575	1963	ALIVE	25	Japanese video game designer (born 1963)
Gosho Aoyama	Q313945	1963	ALIVE	39	Japanese manga artist
Apelles	Q216822	-370	-306	48	4th century BC Greek painter
Apepi	Q322169	-1600	-1540	35	ruler of Lower Egypt during the Fifteenth Dynasty
Iris Apfel	Q2112549	1921	2024	36	American interior designer and fashion icon (1921–2024)
Aphex Twin	Q223161	1971	ALIVE	49	British electronic musician (born 1971)
Apo Hiking Society	Q3545224	UNKNOWN	ALIVE	5	Filipino musical group
Guillaume Apollinaire	Q133855	1880	1918	80	French poet (1880–1918)
Apollodorus of Damascus	Q189375	50	125	45	2nd century Syrian Roman architect and engineer
Apollonius of Rhodes	Q192638	-295	-215	52	3rd century BC Greek epic poet
Apollonius of Tyana	Q297040	15	100	45	1st century AD Greek Neopythagorean philosopher
Apostles in the New Testament	Q43412	UNKNOWN	ALIVE	86	primary disciples of Jesus in the New Testament
Arjun Appadurai	Q560986	1949	ALIVE	23	social-cultural anthropologist (born 1949)
Nicolas Appert	Q39637	1749	1841	86	French inventor of airtight food preservation (1749–1841)
Kwame Anthony Appiah	Q572741	1954	ALIVE	25	British-American philosopher and writer
Johnny Appleseed	Q369675	1774	1845	30	American nurseryman and missionary (1774–1845)
Edward Appleton	Q153194	1892	1965	82	English physicist (1892–1965)
Marshall Applewhite	Q2621234	1931	1997	21	American cult leader (1931–1997)
Apries	Q349291	-650	-567	39	4th Egyptian pharaoh of the 26th dynasty
Hassan Gouled Aptidon	Q297667	1916	2006	44	President of Djibouti (1916-2006)
Apuleius	Q170512	125	170	76	2nd-century Numidian Latin-language writer, rhetorician and philosopher
Aquarium (band)	Q119590	UNKNOWN	ALIVE	26	Soviet Russian musical group; rock band
Emilio Aguinaldo	Q188939	1869	1964	66	President of the Philippines from 1899 to 1902
Benigno Aquino III	Q1464	1960	2021	69	president of the Philippines from 2010 to 2016
Ninoy Aquino	Q222805	1932	1983	52	Filipino senator and governor of Tarlac (1932–1983)
Kris Aquino	Q466947	1971	ALIVE	20	Filipina television and movie personality
Arabanoo	Q623669	1759	1789	6	Indigenous Australian man forcibly abducted by European settlers to facilitate communication and relations between the Aborigines and the Europeans
DJ Arafat	Q935241	1986	2019	14	Ivorian musician, singer and record producer (1986-2019)
Louis Aragon	Q4128	1897	1982	63	French poet (1897–1982)
Shizuka Arakawa	Q229686	1981	ALIVE	36	Japanese figure skater
Nobuyoshi Araki	Q450696	1940	ALIVE	25	Japanese photographer (born 1940)
Hirohiko Araki	Q719354	1967	ALIVE	33	Japanese manga artist
Pedro Eugenio Aramburu	Q188974	1903	1970	31	president of Argentina
Carlos Manuel Arana Osorio	Q887685	1918	2003	24	President of Guatemala (1918-2003)
Francisco Javier Arana	Q3177456	1905	1949	12	Guatemalan politician
Arashi	Q626440	UNKNOWN	ALIVE	33	Japanese male idol group
Aratus	Q180671	-315	-240	39	Greek didactic poet (c. 315/310–240 BC)
Aratus of Sicyon	Q317331	-271	-213	27	Greek statesman, general and Achaean League strategos (271-213 BC)
Jacobo Árbenz	Q216943	1913	1971	51	president of Guatemala in 1951–54
Al Arbour	Q705925	1932	2015	16	Canadian ice hockey player, coach and executive (1932–2015)
Roscoe Arbuckle	Q315202	1887	1933	43	American actor, director and comedian
Diane Arbus	Q234608	1923	1971	40	American photographer (1923–1971)
John Arbuthnot	Q435816	1667	1735	24	Scottish physician, satirist and polymath in London (1667-1735)
Arcadius	Q159369	377	408	72	Roman Emperor from 395–408 (377-408)
Eddie Arcaro	Q28824	1916	1997	16	American jockey (1916–1997)
Frederick Scott Archer	Q983422	1813	1857	20	English inventor of the photographic collodion process (1813–1857)
Jeffrey Archer	Q313489	1940	ALIVE	41	English author and former politician (born 1940)
Archilochus	Q201323	-680	-645	51	Ancient Greek lyric poet
Alexander Archipenko	Q157578	1887	1964	50	American sculptor and artist of Ukrainian origin (1887–1964)
Archytas	Q202001	-430	-345	57	4th-century BC Greek philosopher, mathematician, astronomer and statesman
